,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
7766,968.5022386513217,490.81755201455815,321.0,602.0477290625352,1224.3246892003233,273.0,7.705857857050585,57.56173193958868,833.1884511462383,416.7053031332957,689.0,186.98201697897716,410.80032658240845,78.85420773412868,369.74877883142875,376.8958083424078,656.7752018014324,665.7353908129209,434.4575402819965,0.7814015209542583,0.39993846292224866,4362.39164244758
2759,984.0229947850052,447.1934147041911,321.0,495.2734229416882,774.2117685413067,273.0,7.767955405097945,63.63939878717175,880.1034385336286,337.49913695968115,689.0,,459.2295963920197,51.069913619881554,366.960317266947,246.7144486330645,605.7544520124464,610.1458405111304,310.35384742023626,0.6989967600563347,0.6591213550955924,3638.8168096900417
6779,980.007131514762,451.44249667218816,321.0,424.22963588316213,783.3116414204598,273.0,8.33087744115716,59.15806840611284,890.379304214035,447.7810656229661,689.0,208.20711920701285,,80.64714190973142,366.19391039195074,283.49413588442275,562.3490279843127,756.9202107880752,342.65220429053556,,0.6224107687401002,3073.9627329219315
9393,976.4114965955939,451.68654665539174,,553.2139437452506,943.8948814264712,273.0,,65.12080859321918,834.9891677449597,414.72620163605944,689.0,191.33229865892724,427.24392269382304,91.61389111594205,369.05814519563813,320.4439452155883,694.4368075640377,704.582243584297,385.5647538088075,0.7513272464498906,0.549698726012409,3782.7452732512033
4369,996.4724400033664,444.3690764455672,321.0,489.06221445508623,1187.7808059874683,273.0,7.92098791457098,64.20345195271669,875.944619757652,318.8756136077285,689.0,95.05847859312003,328.2661237467883,67.50924942609522,366.6770564314454,269.8007589620993,650.230234704843,824.4316229051183,334.004210914816,0.9778651428790346,0.3332057322174468,4118.081038507412
4,972.8189435816836,500.98877058108445,321.0,640.388408891025,1101.7081285367703,273.0,7.429239061693234,61.94894962421193,736.354259343493,291.04602365056684,689.0,189.6313941747762,470.60499610185144,76.16806701162118,375.0249648818553,359.12659251892956,652.912037312376,624.2894486857524,421.0755421431415,0.6821007058125814,0.49629575107126356,4302.96017507242
1276,996.9864227264874,480.70373852929606,321.0,542.8964812165004,964.0132548646498,273.0,8.078786382412988,39.57113575738949,804.5633273667753,429.14525637842826,689.0,176.55032770432018,355.94961227501625,86.13857851463666,371.8024440652634,318.2443217540883,606.3635022448804,701.5959762146267,357.81545751147775,0.9018130345707098,0.4585914027206227,3841.8928542802855
6404,940.9074896725001,465.4939360840705,321.0,626.3146358386945,1013.8641082653633,273.0,8.018601064001045,56.095912724955205,850.3504828989908,335.3451156479808,689.0,192.74773904768173,529.9246502495944,88.16038060730148,372.25548807413253,332.06316150301325,595.7250225017192,783.1165616783344,,0.6057464959382605,0.6096330127657716,3641.7209969217106
3246,1002.991432756733,499.4749416261456,321.0,554.4454630254087,1321.0617888118245,273.0,8.087758430691503,62.16252248282128,802.698245552756,398.97289952372495,689.0,168.47556548101957,419.9233357975891,65.58638911656773,379.9403970231425,374.56585400818494,587.4375544950166,688.441027509104,436.7283764910062,0.7644252477426688,0.3675147741203149,4366.636861038806
5100,975.415036902976,499.2545270414507,321.0,614.0952963750073,867.3150421843377,273.0,8.224602514702376,52.44310966539796,907.196322984065,362.1927397103146,689.0,182.84470356508197,519.5951884714509,71.82557795968367,370.908597042696,335.8877624795223,651.3416425694857,712.9630598529454,388.33087214492025,0.6177886306921361,0.6818984309803253,3569.4894480545076
4674,961.5948593095702,511.0701630203038,321.0,644.1200231767658,1073.5631191967275,273.0,7.929963728516148,58.698509186973794,860.8554411725646,389.7489679113933,689.0,212.14362095529077,583.3176618444878,83.78669968968968,381.43388188135555,196.04186046731536,643.7010583683898,702.9645086763247,254.74036965428917,0.5503004983339223,0.6213927710494799,4126.237067847179
1806,1008.014133133155,504.44275607539674,321.0,572.6915158077597,892.9361647430414,273.0,7.817519557043818,61.92210128971497,888.6352934124541,,,124.15287960061347,386.8665720450928,67.1318520793241,,275.9033783771581,641.80204054012,714.737359450308,337.8254796668731,0.8297434391994575,0.5084332363837712,3806.0521211717714
8030,969.4358693758278,482.02467608514917,321.0,452.7094701120527,954.4697486479126,273.0,8.464740718014701,73.74080139318148,808.1163443086083,377.2526653195073,689.0,187.35598128307552,393.7119153901347,87.75193463170321,364.8059953238534,214.74580447067592,678.5171701331992,675.277532816091,288.4866058638574,0.8153169549921204,0.5044307068965489,3845.6511242460233
820,978.5459435617753,437.15558503555997,321.0,718.0160806961355,1159.951731137575,273.0,8.151213832508319,58.115236298610824,792.5494610062408,334.33495491766735,689.0,,476.29030743702117,80.77912164246904,,290.25967953916046,628.0571274588902,650.6358567358961,348.37491583777125,0.6739587075104297,0.4802522502666272,4596.708006997424
7084,983.2298970399077,439.5363015431679,321.0,584.7977141536999,750.3670381752368,273.0,7.912286580334412,60.49940562323826,778.8733358695526,413.793632943532,689.0,144.20494260237263,472.584824946724,73.59536468969324,374.2756965396791,366.11339183631617,671.0789021357077,827.2831474308135,426.61279745955443,0.6792431391257376,0.7278840378764948,3008.4690781214454
4065,983.948878942393,483.48161226149193,321.0,559.538033064874,705.5384029902502,273.0,7.77374875824652,72.78977389891097,877.8159342594125,352.5262732797669,689.0,214.635709836229,402.52513304702103,59.14802757280838,372.39017762795874,347.04784807097695,649.6299589519244,812.3496747567808,419.8376219698879,0.7974657323136698,0.6543558205522786,3227.848872780589
7356,961.0855246559707,470.0228674680021,321.0,578.6403002338177,735.0525520517347,273.0,8.065660272395878,54.26138885713193,,345.51907211128866,689.0,173.0618614285551,477.6200032741985,81.64645572917183,371.6838976084585,373.05046429484116,627.294744725019,815.479266279477,427.3118531519731,0.6720824040020703,0.7608523464646211,3030.708503174052
2463,989.718804185297,442.26799429311006,321.0,476.4407928299741,763.7040204324236,273.0,8.315612219554442,53.08403828828514,894.0741004427664,297.32648630248656,689.0,184.65834948750006,499.2012395230676,80.57560490958923,370.6653506761154,326.32799964672785,591.2626052456184,718.7414934306784,379.412037935013,0.6430272495049902,0.7591643214139114,3142.3221152276506
4211,,439.8358785412456,321.0,555.3574342160683,917.4248703826001,273.0,8.05420088476374,52.18996480568654,877.9264624424957,284.56077885124876,689.0,186.94676858375325,580.3675467948465,82.55741957070269,374.7407111473519,366.3976379901144,627.9810480242139,751.2772473334585,418.58760279580093,0.553097777042778,0.7225931929326103,3424.8936186954415
2912,974.9123818480101,506.8788773826584,321.0,655.5142695473431,876.583042782857,273.0,8.216878193774399,47.45508052779445,940.9061840995952,405.2771324765996,689.0,196.8871784834336,491.2407089192403,80.98641263065706,377.11879868694757,247.13795158087228,605.4223503274314,745.7689795648886,294.59303210866676,0.6534474732483382,0.6527928258037804,3771.311685911738
8012,963.4509697842351,469.741290181943,321.0,515.945010294581,996.4135795787371,273.0,7.77464364518476,70.65443451228569,879.875708079368,348.93828731356666,689.0,166.0690864275073,425.3274411048819,66.09658681152956,362.61712010086535,358.498191475788,633.0757774299361,830.102539500091,429.15262598807374,0.7547126495439176,0.4931928247346602,3464.168011571377
84,940.2669109827733,423.08700609347994,321.0,539.155677115282,1036.4369724644464,273.0,8.022942838231208,60.58201090675648,869.3524393995339,303.3561265299469,689.0,199.54760094695743,467.9866665289713,68.06395298364365,372.3786621469484,349.7504706963135,600.3001290087693,633.8302560524822,410.33248160307,0.685916977893489,0.5172052269015359,3878.7303204172294
5512,945.8952094542327,,321.0,399.0279800848394,1017.9157603243469,273.0,8.542359263924872,43.79242879316796,816.4516959477912,293.7099661091226,689.0,223.84403090091044,543.4943320144315,76.82153875978517,371.32468152739216,356.3236382370169,610.0049638085669,668.9103904578535,400.11606703018487,0.5906225347562161,0.6093980415202142,3351.0454742228035
186,978.8789888163593,457.6577687529185,,497.3033133871145,1009.4208337345682,273.0,7.405137999987057,65.01835831856026,804.2981175861942,290.1282815569478,689.0,186.22877953576375,461.94609909763085,,367.81941817586886,232.85315007617027,635.9761669254665,,297.87150839473054,0.6948862662268259,0.5056216991712341,4008.1910103043588
5022,940.03691839782,439.8428658701782,321.0,401.4630567229494,846.7918166426763,273.0,8.147761000973816,50.50584823835243,821.0614884022318,274.53409717396494,689.0,191.24101731687094,545.2008985871981,48.53868304895343,371.7355253436027,243.7795557213331,,808.3379498065484,294.28540395968554,0.5887737911507863,0.7011635799578043,2936.915517628647
3263,963.3813297056275,459.11998573785183,321.0,461.28183994556866,1089.3737174858147,273.0,8.56114331407951,64.67753590001176,825.2704555390706,379.65559548681256,689.0,176.72136040161288,445.6501330080083,84.49632443301492,366.6414598998389,297.0798242468609,646.997550207182,762.4259292461269,361.75736014687266,0.7202959815883903,0.48665251321149716,3680.628205001114
8525,943.3455613673575,448.6948610273604,321.0,,1031.797966311108,273.0,8.060613903677618,43.54207390241618,883.267531691383,258.34282130387516,689.0,137.63424309519942,491.1687716558825,79.86017487245034,373.644229146371,331.453231287298,648.9786453260084,563.7033228127249,374.9953051897142,0.6535431780766706,0.5534309672753862,3840.7613208269872
1136,979.632887181852,444.6233427340072,321.0,455.6149929272586,947.1676397343209,273.0,8.073502740859018,55.35167290392616,922.8423913203407,346.1015698740261,689.0,113.33024956048044,529.8432280064322,69.68854217990696,370.8085953934081,348.3783397631235,664.3776298998312,735.3729522650126,403.73001266704966,0.6058395824134287,0.632973240465127,3222.041687047698
1583,982.5307650022842,440.1166320418777,321.0,619.4020139378257,866.5377531282589,273.0,7.989399554326602,,834.5499618662179,318.45553527311023,689.0,200.76761955359822,430.6843294132775,84.76635257964551,367.0082463053257,196.06653972260276,634.6470258271296,782.4026919301555,258.3394400977231,0.7453254694390651,0.5948392671088037,3913.190942791129
6530,972.676943032324,468.2368337908171,321.0,620.6872446497783,724.892900835172,273.0,8.123566802146623,58.3172958395136,825.2595199782297,430.6403556794932,689.0,146.5633142676914,492.2889795099797,70.93182870150642,373.68174854017616,341.70532737439225,642.2976253918644,600.6970371386669,400.02262321390583,0.6520560348913776,,3388.747266719401
2006,983.6768814261361,455.2558980097734,321.0,559.6940232878276,974.1862020707887,273.0,8.027305239491103,54.66052551774261,817.6493836700969,353.0810766397952,689.0,216.1919038922753,478.9224048920971,72.72030791422473,372.76033225346583,307.26978085071266,667.8730290770741,785.2265426532606,361.93030636845526,0.6702547150040358,0.5662600349232179,3710.8855887330765
6708,953.0024082776799,459.16508672089924,321.0,526.0044094756713,1143.967063876013,273.0,7.557310116040473,54.240371363541584,871.1842481909046,435.08736886702627,689.0,128.33017699340314,365.58798288810715,72.05909620052867,372.88941142315093,377.0231744490375,649.5420455908023,752.8526926940316,431.2635458125791,0.8780376134470649,0.3825696498689314,3831.5959229647597
5621,966.2991663061023,513.2187237828015,321.0,516.4563106798288,979.182321897874,273.0,7.31523557044622,40.79221675999865,806.2932249985325,325.6679366876806,689.0,151.46189649491012,427.9784120436557,73.80700275297002,370.4280653756229,418.2619194319734,664.766917395675,798.7381015401011,459.0541361919721,0.75003783127093,0.5124535069465445,3385.8553737374987
8574,973.1989226567081,475.42680173605635,321.0,570.5137783632581,910.9096792541778,273.0,8.550772096848402,57.18044642097989,838.7016190399027,263.2521645024746,689.0,190.50244802450464,538.0758888956209,60.563151261664785,376.71225339025347,318.0337689556897,665.1819517171429,721.3672667662051,375.2142153766696,0.5965701244462739,0.6571881425691196,3621.2713417836444
6610,981.4937826597443,460.8861296993117,321.0,577.845051493012,1093.386820173194,273.0,8.04972545677061,,826.0432150915696,343.2422185154787,689.0,182.212052644941,544.4824175954584,78.42605876414375,371.3163955932275,320.70571029830677,599.8026917352328,601.0901574468949,370.5742699277213,0.5895507175743144,0.5697054920242522,4048.603386621762
1398,963.5518346707379,514.8797588996914,321.0,538.2428381257624,954.7427878611918,273.0,7.855268263578,59.40934141808476,840.1164934309868,316.9169226130086,689.0,191.61467356074985,416.9211623649985,56.13859401162821,371.2300906881884,320.1956246449411,656.7057715725283,854.3935156976909,379.60496606302587,0.7699297348667008,0.49548397996948673,3537.915108952118
7530,992.8697998025602,477.87939841115366,321.0,624.2075643336725,950.3482267001084,273.0,8.064080375691239,62.35195670487142,941.5077985022341,348.8590046672531,689.0,230.9420365698932,453.64589584972634,76.27912403401777,377.1308437922941,323.37422552388756,644.928534762448,724.0957906597141,385.726182228759,0.7076003617286856,0.557611415474306,4011.6995678986777
8603,992.8712281459706,502.99896718906336,321.0,528.1360126987331,1086.071137860562,273.0,8.217229526882377,70.65900548274688,909.5946123149929,313.2165975789872,689.0,243.31735084134246,470.3456266062149,75.00954289816912,377.29991706185643,386.55708766865814,619.927014968289,767.2100650716662,457.216093151405,0.682476846476026,0.50213577222821,3854.360763284938
8044,985.9907172039997,447.06515232706107,321.0,473.16057650497675,967.2547245840552,273.0,8.221341004171672,46.72735257272807,748.7362995005161,341.17484214356057,689.0,134.6960670096954,522.0515745452897,85.52642938811647,368.0932005285901,297.6171883040545,652.9022203379229,751.3764354379018,344.34454087678256,0.6148817773025455,0.6281468453872691,3352.1612774457517
6645,980.2376149741264,489.4912727906866,321.0,485.78652565556996,1033.7508378943717,273.0,8.043992378013654,60.23285155199037,813.2006823842701,393.74355569161105,689.0,166.18541200265483,627.267468803465,82.07441371680211,371.59398415619034,340.89598250865714,644.7937553824229,705.3491235088985,401.12883406064753,0.5117434204141319,0.6861826433583481,3316.0317454858946
8328,961.4307742749295,452.84171765202996,321.0,621.2072092236738,895.8276855061446,,7.937841883189688,56.40577598049589,893.5794192004344,342.34301291787756,689.0,206.74671350046043,540.2576459057146,61.423220637484654,369.821268172313,352.7331436591405,628.1806824776565,768.3765355287809,409.1389196396364,0.5941609571519524,0.6716479924409215,3475.7496379820896
7249,961.6175226759093,457.25898071318124,321.0,429.6205794496648,1165.7948436924864,273.0,7.862994284599601,63.270723875816415,866.361296419315,321.34556353360756,689.0,148.69377834653335,458.49506430518295,81.00011842696053,367.59564001492913,367.8800098532059,623.8731601835647,732.9678991234787,431.1507337290223,0.7001165879210781,0.4627702598369457,3667.063527926547
