,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
216,554.5409202677818,960.1280109134995,288.033548340993,79.78354766150969,276.6583085906462,265.39239089445397,910.7505411274979,196.1005521299577,81.73225672448987,211.16583706159815,145.9468475316563,760.6972959669315,-1578.0521292251988
9928,560.6142331469682,906.8322465256917,252.9894710876185,70.11983209673079,200.22477512797764,419.52120966810094,786.7099534042148,164.7981039391148,93.7596139588158,183.40914012307934,153.85799715496367,830.3717067082046,-1627.1246631987813
4026,533.3364003071606,971.6156198586777,304.51152910271907,139.739178439605,232.47678383159825,315.9508151105392,945.6238156262503,172.95975666263774,90.16265464101883,180.12999813694253,162.68795309635718,,-1653.981510492268
6309,550.3684856435619,998.8651196650878,264.8613901169251,113.84289438127833,269.7890634559308,350.29065060503166,1069.629219101749,,90.83514041707902,,148.4227305636736,811.5126732270643,-1732.9467172003651
3191,537.931664681004,842.4703973695536,253.72991131574858,103.25463658793481,220.19378237462885,342.7257950468809,737.592740847228,200.86311893862046,74.77304205747484,185.51718262734028,152.8086727111713,823.4534828958579,-1441.8073084683758
8987,520.9284233086471,907.3039053207181,322.171944183685,119.25195033691945,275.9631721328737,307.7807932622976,819.0860604212855,190.15758385083134,73.86876706161206,191.86027152334768,135.73806767136293,773.8606180167835,-1517.5220050775702
8668,,1035.3566476253113,288.03006948407216,128.00296232253731,231.90705902710994,506.6451652574871,1084.0401583911362,163.33111814707868,89.24473260609648,181.85121563375586,171.2035780336677,927.0848739091119,-1935.3894733482277
7558,528.3265659436897,,242.45452474855875,117.65325277457626,213.6700924563781,319.47904450209364,919.1445554104562,178.5768649574803,77.68317122690303,194.50570287835393,153.4815820979539,994.7487243355475,-1629.4562098319702
9462,551.1523017798397,838.2220970379553,255.66715963542853,123.60022112151995,260.67729360795613,498.38924466536696,870.7808278222199,155.41980042477323,,181.12250821183537,174.76076972937628,871.227064878042,-1610.9990719311766
9197,537.2601859561144,951.681694716192,230.42428593995083,87.6259839436671,171.78787951074082,295.5637638669279,977.0593539660083,167.3025151270897,94.20290046730489,177.78455583912688,177.77391806838395,889.4204532256629,-1694.1139238515327
6396,553.727232872938,1049.4921657002576,326.7086811185693,123.79543696086311,236.10630806763282,259.8795477494166,847.7759910481653,175.32398137819305,71.12193376174083,192.82380860657946,168.8500568910511,802.9784159906367,-1636.77119425414
5658,528.9530716959791,1015.6587109231715,284.6993528009837,124.6034649628749,265.2798564601027,302.7074595083495,936.3904438437515,224.21906783756452,75.30813050840969,197.13549674936658,157.21389111203604,667.8402004705556,-1566.9960349662956
9380,568.5631074819821,866.6246565713308,331.16475121159635,111.53839831904244,240.29280198283115,312.7613563615281,822.8866794843568,139.31622506266064,77.5655091752422,188.79728301728144,162.9517983464958,834.3449530957024,-1566.286366418799
4817,529.0583923731009,,204.28516832310868,130.42423359791377,255.35901960495215,234.33689296165323,722.4418082951357,186.74243382472596,73.39121011328604,202.27563571472518,181.39268193430567,844.9814234272959,-1311.4108460883501
6783,521.264467851171,964.4712186192264,287.3889860426733,116.07824460471367,,,885.132290538329,170.3389431149213,76.38067896612682,177.35303698288615,158.18933931256882,670.9945283210536,-1555.2216289803152
6599,497.9920543505225,881.7344165924128,268.86711151779133,107.47492286222369,225.36113369792932,384.75576375183,841.3072284795342,188.21963892190087,80.15324168484693,180.68867656274435,154.34844070711515,937.6817614164323,-1609.5153867018275
6174,546.6835301248482,1025.2834657106084,263.88940175177294,150.65728131489715,281.2811961477899,384.264879350192,877.300201030352,162.9427796382247,84.35343320495065,218.18799703871323,160.87667349392973,893.7091931823043,-1702.0876288780064
3574,562.4448612944951,912.8304224285192,299.3970526771003,92.34975088524074,225.6157230364519,278.7930610525093,832.5894541755137,161.77019854352,87.86765569458385,198.89094741899387,186.45199254120138,787.9007674144422,-1551.468747583104
4230,,969.6659510654348,267.7344300028431,110.96626834334523,211.78398939203197,356.3537677692238,1017.1633272746593,132.33847242306288,89.49586768650254,215.32716264106537,187.4673924573146,939.6154579153873,-1813.0760972743717
1709,519.2910108698755,929.6567301780827,309.162441492171,91.25108874985196,254.92800070026274,264.81023404818626,932.1242648067615,167.0170148136985,79.3553476284809,167.18060502542124,187.95185120919632,715.4683113303995,-1533.0492426992846
2493,520.2849278505281,915.3796019763339,282.8916942035119,84.61892679520261,269.4660579601872,333.294155452884,803.2980473151138,186.01716459671593,93.28834635293613,201.44303116787893,149.49402682872895,834.6912355985253,-1561.899671989157
5879,541.2820867222846,941.1088170319496,278.4419211092697,89.61577499134708,208.96507124590818,259.3666856412588,852.4479859727846,147.86258092640185,89.52810096448232,191.64427066118355,175.71073670817117,848.4286350341396,-1607.2912168780315
7563,525.5191233691199,933.1880418700779,266.65708994069166,75.79058077742965,194.48695928690557,323.01587611649273,1002.2278493697612,141.34011561300935,94.19450538721182,174.96378254449118,162.26438859038257,580.173231154199,-1632.8474565307117
91,501.88028710287097,841.9756368533132,283.34705620767085,114.6245354256262,310.11645849617867,401.1234103795777,941.1852277740525,134.00834655419925,90.697774176862,181.58808800530414,139.14612442788527,779.2434452527235,-1587.2371139530483
7312,505.2859240696774,973.4494997435926,251.35909890447533,136.3582593514351,173.33234697963633,320.0595307532377,822.3440287234962,185.98767362071663,89.78449364071494,160.9677138859753,148.6279245458744,790.7454821666079,-1588.0857409336572
5147,524.1780496356436,940.2368052620268,252.9744951529657,78.51454405076342,217.81128510992468,309.6188850090745,859.2568325732288,161.07914585698887,92.58314632797686,193.5948482383023,147.50076118515693,804.1698672559316,-1617.8646433101428
6481,562.4062029141687,945.5983550838571,313.8257334057745,127.41225920710828,202.07056495892752,420.89781366887087,745.710624134435,157.2361985295133,86.52858484322992,183.34613539551668,165.49257069874136,866.063340801465,-1656.5997089743933
6365,552.6922765395955,899.0306425187014,,117.1832757309289,254.3381237073606,442.2131473047633,975.2822363032074,149.2810897044128,92.76185577095924,145.88054269114667,179.12381715257467,777.7852600984854,-1645.333430412302
6285,507.47962452097636,890.5619963928666,235.414030865054,100.20810396908611,246.75319242388778,352.4346326366344,857.6827764297682,194.41394113102868,100.00691334127644,174.59889311364012,163.09682870932573,892.804685181189,-1556.0375961204163
7416,523.8607854380363,987.5955365249557,255.82858319132214,148.5567172872632,213.93339463308615,377.9385614387177,838.4182744844136,183.25932794336376,73.9847963657654,184.10922958106207,132.2296758999648,692.0659880036105,-1588.9392998414476
5403,513.9914151223562,976.0296263703385,274.29479760253327,116.3947028637427,249.5877033846977,321.9303156394812,863.123441846056,146.70297636319015,82.3569356484011,178.18597147673196,164.62558395321372,825.8626504301224,-1616.2912275454046
1046,532.038791975984,943.6252441033981,251.0413984608356,111.77340695332818,273.2129193744514,327.12999731952976,888.5632198064842,114.49584104782099,81.266637586091,164.31007084455442,147.796419265693,799.2610275026349,-1588.9097915735604
9890,551.3508641215893,,310.9201530975408,133.192318910848,272.4464590754745,359.539902905444,999.4776795779825,162.88887301584342,89.84287898089325,231.26202166883354,147.91484153447084,758.9307982710017,-1655.7896637762137
7727,503.1716475351649,914.4048558316814,218.33957978454222,135.6973923101282,,378.9826109028591,1068.311699575852,210.6942310346798,79.73339478320251,209.04171971990706,170.31112229553509,955.5460707757045,-1699.7704364346596
3110,535.4185567573495,990.1848305309392,271.2066335804273,121.75726116731803,265.6650298557358,246.75789260597878,856.5028462731082,,98.82695592037726,,180.55814130726293,882.6287320454586,-1571.2545131139518
3939,546.5765416297439,885.9995364751613,290.1724103052688,124.52654168295271,322.34282750368914,395.76350236416965,994.7250568758305,167.13383503040743,96.32163180063648,174.48076497967025,156.8302247273212,1015.0852184806095,-1688.0176960166764
4110,553.9829795512171,875.924074547345,327.033692111709,119.87846987189727,274.8961576493524,275.66047810876785,893.2149001608292,185.8932433985201,108.52452360020304,180.85699738704093,166.95803691313415,705.461083441112,-1497.004091776464
3250,533.8568767487845,1047.4456673763582,241.37873361518126,120.16090359353595,276.79230092039177,386.99654757368637,979.4535380789232,164.9681153409983,81.22080809378835,201.4061245456511,150.8660214303688,771.0007149140725,-1719.109962207314
8788,521.113477299478,982.6000144255831,226.4777971964238,110.86662314958963,233.4584346746826,260.94680001437047,926.4215691746308,168.9236063060211,91.09021308669286,183.56044127027238,151.21640259046413,759.6388894580334,-1583.0660148752038
1925,530.0218108349832,986.7909680946863,248.80646287796986,63.171684960655234,244.59290518227996,396.9895945394278,,153.57030264626147,77.77652074779307,186.58306888727424,148.84816918704612,765.3951072102946,-1719.5249469358105
7664,513.0783471622931,919.9008828859955,298.9889322594976,122.06208070966703,219.44288679240375,254.32728951629997,785.1932404774391,175.6579092319268,74.41233441131448,182.72605608579255,163.00854890510286,797.5106454595051,-1497.214098192413
9894,534.7647883672092,985.4884956537269,288.69508617588673,120.38159815468147,236.4057364808492,223.3551959919529,1002.4668934649577,179.28349504486664,89.43290369224935,191.5380297332161,181.15148903513872,924.1646663324715,-1679.6201798984416
9068,530.4823967433925,945.464107167124,298.1751849244987,93.66306898641832,240.26130958006365,302.27717669112633,977.0006126600167,134.21044661155653,73.22898185063342,182.44676606883837,179.71329318778967,769.8607612976856,-1648.4589539266913
8921,,983.7996100375319,287.8427617506095,99.29274833975677,267.63878058279494,329.26577036935777,897.5131550164022,169.35554490857032,80.96894117126857,180.70814778410644,191.02612624410463,828.46901279925,-1616.537133670893
2085,522.3280367388189,971.9176196885807,266.06679888642054,115.05660580580765,249.0029974621754,326.3480080984585,980.3943801303843,165.71182933881983,88.43347108233468,192.15990298639463,147.91552296676107,847.190967239487,-1697.4102800030698
4763,584.3612275874183,860.0832597343561,283.5017680369936,119.29776546031904,243.4768162420852,262.3805837920678,915.3912763062937,144.91080102069566,82.56768914892655,184.776520206981,197.44558127361663,980.1157290851129,-1574.523434997981
127,529.9433839514893,981.5528062335346,289.33458651353385,118.49969685802091,,271.741767013917,922.49646033312,179.24254414609857,105.00598512490077,170.65822065601196,152.79771857549852,642.1335460610306,-1535.7646591614582
7475,548.0957328392441,,293.8603184419009,,292.6338805072431,255.62961859937838,838.9391875862201,169.24496849153175,90.2084019620213,,179.75961041957254,630.3489878149402,-1423.5782806906611
815,582.755398153343,952.319060836596,319.45380041034366,140.73057463840863,166.59886227499425,401.7094919243687,873.8975095326773,142.35414755077989,84.85059436632503,182.32759151357612,167.01409592500107,782.705675809188,-1720.83379710755
2642,540.1739985213343,993.3538373157378,280.6051917166681,87.90729991353865,288.44892616141624,271.32238007755524,859.1324361733107,151.95808380826782,78.14936281595185,172.55891054988138,160.15634807068437,682.5690983420853,-1519.7202241326763
5365,557.4766434073823,914.3251752656406,289.7345210900289,133.9624731904713,213.2303737601666,279.2376579625574,935.0921039902122,173.45008602082166,101.32533978939162,188.4828929571958,176.09029725919018,1089.6716909694392,-1711.690423104183
5976,558.1324935088697,942.6789428128318,345.45286657217633,114.9742685096142,221.99060841381566,274.03236179243424,937.036313686934,135.06317218242168,95.85285193221308,206.83547177376647,196.18505510456865,746.4457457341701,-1663.1061350211755
7502,560.5523901346578,876.7487985613026,292.40912208160296,81.08258047434276,222.52887893143267,412.0224484920893,915.4846399032486,156.22607413734661,102.42400409626006,180.82251305414434,157.4536557397711,606.3039697116016,-1602.4386083690267
8400,515.3501875671294,831.1324679831723,310.91782949755356,118.60324060835151,282.727968111651,250.02018385997656,884.9431743774193,168.70008517785814,85.00095683908332,157.9364789419714,150.48082374216222,763.9646390341029,-1436.5588426491627
8834,553.9359557200809,983.9504718319486,264.2200513117928,77.82577127590764,227.19133552022353,434.88106336038214,822.413268928439,175.72508977108916,94.3866057662917,,147.94714333919597,790.051366068839,-1682.581560231592
1514,496.2113905738117,972.9848444396478,309.72850152603036,117.00277038473006,277.523287077825,406.4803748089313,956.5955928685854,140.9650370248669,100.80057377316017,190.53864400412976,166.59553824624004,918.8412706798505,-1780.8929148345287
6609,492.04124044249096,935.5898243373019,288.0262021797199,104.94577961337647,207.21864853252777,312.10635732749347,1064.4190004137554,154.0022513200789,93.11048774619924,200.16935345376913,164.96318999911279,1004.9290166308459,-1825.5296884817258
4921,545.6118691973068,888.2062686098136,291.2346731054366,97.91078858948504,314.06951112139933,305.2882512940828,838.5857558147135,141.46364151206419,87.87880800970649,166.5438173837693,169.6978940569424,995.1965303486667,-1556.6348720031926
8163,560.1846771281685,900.7318527442229,,117.32975889316153,325.0191822170518,295.5793282236703,735.9695464164844,,88.3511295888583,187.64788572711348,172.68120198672653,639.5122567293467,-1363.482700593843
